,Open,High,Low,Close,Volume,Name,is_weekend
2015-04-28,564.32,567.83,560.96,564.37,1859787.0,GOOGL,0
2015-04-29,560.51,565.84,559.0,561.39,1681064.0,GOOGL,0
2015-04-30,558.56,561.11,546.72,548.77,2362024.0,GOOGL,0
2015-05-01,550.51,551.22,543.85,551.16,1828566.0,GOOGL,0
2015-05-02,550.67,553.0433333333334,545.03,551.72,1938569.6851000278,,1
2015-05-03,550.83,554.8666666666667,546.21,552.28,1782975.6931316021,,1
2015-05-04,550.99,556.69,547.39,552.84,1762952.0,GOOGL,0
2015-05-05,550.16,552.61,542.37,543.04,1426417.0,GOOGL,0
2015-05-06,542.64,543.93,532.24,535.08,1951728.0,GOOGL,0
2015-05-07,535.9,545.2,533.45,542.04,1592220.0,GOOGL,0
2015-05-08,548.87,552.8,548.03,548.95,1411264.0,GOOGL,0
2015-05-09,548.7433333333333,552.99,547.22,547.8933333333333,1641025.8300467003,,1
2015-05-10,548.6166666666667,553.18,546.41,546.8366666666667,1447445.9684303224,,1
2015-05-11,548.49,553.37,545.6,545.78,1092923.0,GOOGL,0
2015-05-12,542.81,542.96,535.0,538.73,1764123.0,GOOGL,0
2015-05-13,540.47,543.84,538.98,539.49,1211920.0,GOOGL,0
2015-05-14,543.97,549.69,542.5,549.2,1586833.0,GOOGL,0
2015-05-15,550.39,550.6,542.5,546.49,1671977.0,GOOGL,0
2015-05-16,548.2,549.8466666666667,542.4166666666666,546.55,1593230.4309546363,,1
2015-05-17,546.01,549.0933333333334,542.3333333333334,546.61,1493411.8109901943,,1
2015-05-18,543.82,548.34,542.25,546.67,1335256.0,GOOGL,0
2015-05-19,548.0,553.4,547.12,549.28,2356274.0,GOOGL,0
2015-05-20,550.92,556.06,545.1,552.51,1541962.0,GOOGL,0
2015-05-21,550.2,557.61,549.3,556.81,1708512.0,GOOGL,0
2015-05-22,554.46,558.24,553.62,554.52,1213288.0,GOOGL,0
2015-05-23,553.99,557.0125,550.9575,552.6875,1211774.3965206838,,1
2015-05-24,553.52,555.7850000000001,548.2950000000001,550.855,1289843.890854719,,1
2015-05-25,553.0500000000001,554.5575,545.6325,549.0225,1362197.7340431577,,0
2015-05-26,552.58,553.33,542.97,547.19,1873709.0,GOOGL,0
2015-05-27,548.68,555.29,546.58,554.25,1742237.0,GOOGL,0
2015-05-28,553.79,555.76,550.8,554.18,1177318.0,GOOGL,0
2015-05-29,553.2,553.94,545.04,545.32,2172282.0,GOOGL,0
2015-05-30,551.71,552.8166666666667,544.5533333333333,546.6166666666667,1961850.9834962743,,1
2015-05-31,550.22,551.6933333333334,544.0666666666667,547.9133333333334,1847043.8103349598,,1
2015-06-01,548.73,550.57,543.58,549.21,1660500.0,GOOGL,0
2015-06-02,547.43,558.79,546.55,553.95,1592828.0,GOOGL,0
2015-06-03,555.1,557.99,552.15,555.29,1335479.0,GOOGL,0
2015-06-04,552.18,555.96,549.12,551.69,1343317.0,GOOGL,0
2015-06-05,552.0,553.33,547.38,549.53,1219841.0,GOOGL,0
2015-06-06,551.2033333333334,552.1766666666667,545.9033333333333,547.5133333333333,1373936.8980962264,,1
2015-06-07,550.4066666666666,551.0233333333333,544.4266666666667,545.4966666666667,1408544.8125151107,,1
2015-06-08,549.61,549.87,542.95,543.48,1366816.0,GOOGL,0
2015-06-09,543.42,544.84,538.85,542.16,1500846.0,GOOGL,0
2015-06-10,545.7,554.78,545.11,552.6,1515805.0,GOOGL,0
2015-06-11,554.49,554.83,549.17,550.04,1293560.0,GOOGL,0
2015-06-12,547.15,548.85,545.63,547.47,1273383.0,GOOGL,0
2015-06-13,545.6766666666666,547.25,543.49,545.98,1351636.5172065934,,1
2015-06-14,544.2033333333334,545.65,541.35,544.49,1354075.8641664395,,1
2015-06-15,542.73,544.05,539.21,543.0,1357481.0,GOOGL,0
2015-06-16,544.48,546.69,541.57,544.87,1626349.0,GOOGL,0
2015-06-17,545.42,548.36,541.81,546.6,1222049.0,GOOGL,0
2015-06-18,548.0,557.25,548.0,556.18,2059603.0,GOOGL,0
2015-06-19,556.52,557.91,552.26,557.52,2964489.0,GOOGL,0
2015-06-20,557.4833333333333,560.4766666666667,554.4766666666667,558.24,2429998.43919378,,1
2015-06-21,558.4466666666666,563.0433333333333,556.6933333333333,558.9599999999999,2161184.234062951,,1
2015-06-22,559.41,565.61,558.91,559.68,1737569.0,GOOGL,0
2015-06-23,559.79,564.9,557.15,563.39,1569808.0,GOOGL,0
2015-06-24,562.48,562.64,556.81,558.57,1446156.0,GOOGL,0
2015-06-25,560.3,563.14,557.46,557.95,1335270.0,GOOGL,0
2015-06-26,559.71,560.0,551.85,553.06,2183753.0,GOOGL,0
2015-06-27,555.39,556.9666666666667,547.98,549.1233333333333,1974881.3507394828,,1
2015-06-28,551.07,553.9333333333333,544.11,545.1866666666666,1842357.2291362192,,1
2015-06-29,546.75,550.9,540.24,541.25,1887816.0,GOOGL,0
2015-06-30,545.09,545.9,539.54,540.04,1725464.0,GOOGL,0
2015-07-01,543.66,545.81,539.76,543.3,1537973.0,GOOGL,0
2015-07-02,544.74,548.0,543.57,547.34,1406213.0,GOOGL,0
2015-07-03,544.1175000000001,548.145,543.2025000000001,546.9100000000001,2376729.1519481735,,0
2015-07-04,543.495,548.29,542.835,546.48,1519391.8399378832,,1
2015-07-05,542.8725,548.4350000000001,542.4675,546.05,1421897.9821978977,,1
2015-07-06,542.25,548.58,542.1,545.62,1280687.0,GOOGL,0
2015-07-07,547.43,551.0,539.85,550.03,1679759.0,GOOGL,0
2015-07-08,545.6,548.28,541.2,541.7,1383065.0,GOOGL,0
2015-07-09,548.65,548.88,544.62,544.65,1488324.0,GOOGL,0
2015-07-10,553.71,559.29,552.0,556.11,2171750.0,GOOGL,0
2015-07-11,555.6433333333333,563.81,554.2333333333333,561.3166666666667,1975736.6070354083,,1
2015-07-12,557.5766666666667,568.33,556.4666666666667,566.5233333333333,1933843.9405893376,,1
2015-07-13,559.51,572.85,558.7,571.73,2089641.0,GOOGL,0
2015-07-14,574.5,589.71,574.17,584.18,3741583.0,GOOGL,0
2015-07-15,583.74,588.69,580.21,583.96,2073330.0,GOOGL,0
2015-07-16,589.5,604.5,587.92,601.78,5632054.0,GOOGL,0
2015-07-17,680.0,703.0,678.0,699.62,12858136.0,GOOGL,0
2015-07-18,682.9933333333333,701.2666666666667,679.2566666666667,697.36,9136962.88394668,,1
2015-07-19,685.9866666666667,699.5333333333333,680.5133333333333,695.1,7346157.68784209,,1
2015-07-20,688.98,697.8,681.77,692.84,5121752.0,GOOGL,0
2015-07-21,684.88,705.6,684.15,695.35,3780230.0,GOOGL,0
2015-07-22,694.02,713.33,691.62,695.1,4154987.0,GOOGL,0
2015-07-23,691.85,696.07,671.59,674.73,3811598.0,GOOGL,0
2015-07-24,676.77,677.79,653.18,654.77,4131137.0,GOOGL,0
2015-07-25,668.37,674.2166666666667,652.6366666666667,655.9366666666666,3946003.5177594367,,1
2015-07-26,659.97,670.6433333333333,652.0933333333332,657.1033333333334,3271470.918493537,,1
2015-07-27,651.57,667.07,651.55,658.27,2919110.0,GOOGL,0
2015-07-28,661.76,664.1,653.41,659.66,1718193.0,GOOGL,0
2015-07-29,662.26,663.33,652.84,661.43,1837805.0,GOOGL,0
2015-07-30,657.44,668.05,651.69,664.56,1980345.0,GOOGL,0
2015-07-31,664.7,665.0,657.2,657.5,1746094.0,GOOGL,0
2015-08-01,662.3533333333334,665.5566666666666,657.3533333333334,659.9066666666666,2502334.950813385,,1
2015-08-02,660.0066666666667,666.1133333333333,657.5066666666667,662.3133333333334,2002956.868723946,,1
2015-08-03,657.66,666.67,657.66,664.72,1567407.0,GOOGL,0
2015-08-04,664.34,668.0,660.51,661.28,1309410.0,GOOGL,0
2015-08-05,665.75,679.91,665.58,673.29,1822387.0,GOOGL,0
2015-08-06,673.99,674.75,660.73,670.15,2032984.0,GOOGL,0
2015-08-07,667.78,668.8,658.87,664.39,1377152.0,GOOGL,0
2015-08-08,667.55,669.74,659.3233333333334,663.9733333333334,1666410.4057661933,,1
2015-08-09,667.32,670.68,659.7766666666666,663.5566666666666,1672860.5005812566,,1
2015-08-10,667.09,671.62,660.23,663.14,1722915.0,GOOGL,0
2015-08-11,699.58,704.0,684.32,690.3,5494011.0,GOOGL,0
2015-08-12,694.49,696.0,680.51,691.47,2932328.0,GOOGL,0
2015-08-13,689.2,694.03,682.18,686.51,1817748.0,GOOGL,0
2015-08-14,684.04,692.26,682.9,689.37,1379855.0,GOOGL,0
2015-08-15,685.3733333333333,693.0866666666667,682.9533333333333,690.95,1469422.7788384696,,1
2015-08-16,686.7066666666666,693.9133333333333,683.0066666666667,692.53,1446002.9535605945,,1
2015-08-17,688.04,694.74,683.06,694.11,1233951.0,GOOGL,0
2015-08-18,691.07,695.76,685.32,688.73,1385544.0,GOOGL,0
2015-08-19,690.11,700.2,686.8,694.04,2509697.0,GOOGL,0
2015-08-20,689.1,696.16,675.28,679.48,2889877.0,GOOGL,0
2015-08-21,671.04,672.89,643.1,644.03,4593970.0,GOOGL,0
2015-08-22,647.56,663.37,626.4300000000001,635.39,3557720.6706676967,,1
2015-08-23,624.08,653.85,609.76,626.75,3974246.031837739,,1
2015-08-24,600.6,644.33,593.09,618.11,6489430.0,GOOGL,0
2015-08-25,646.47,647.0,611.67,612.47,3571469.0,GOOGL,0
2015-08-26,643.1,662.48,630.37,659.74,4386985.0,GOOGL,0
2015-08-27,671.99,673.98,651.1,667.96,2948736.0,GOOGL,0
2015-08-28,665.76,667.0,653.75,659.69,1941833.0,GOOGL,0
2015-08-29,661.9533333333334,666.1366666666667,651.2833333333333,655.7333333333333,2578314.0683966465,,1
2015-08-30,658.1466666666666,665.2733333333333,648.8166666666667,651.7766666666668,2689054.7145442395,,1
2015-08-31,654.34,664.41,646.35,647.82,1946844.0,GOOGL,0
2015-09-01,633.81,644.44,625.06,629.56,2572884.0,GOOGL,0
2015-09-02,638.0,645.06,630.64,644.91,1881489.0,GOOGL,0
2015-09-03,647.93,651.25,633.81,637.05,1728562.0,GOOGL,0
2015-09-04,629.7,634.5,626.5,628.96,2024990.0,GOOGL,0
2015-09-05,632.5250000000001,637.135,628.1,632.69,2757527.2910616095,,1
2015-09-06,635.35,639.77,629.7,636.4200000000001,2850197.6057282733,,1
2015-09-07,638.175,642.405,631.3,640.15,2945078.0317167845,,0
2015-09-08,641.0,645.04,632.9,643.88,1954648.0,GOOGL,0
2015-09-09,651.88,657.36,640.9,643.41,2048908.0,GOOGL,0
2015-09-10,643.9,654.9,641.7,651.08,1384602.0,GOOGL,0
2015-09-11,650.21,655.31,647.41,655.3,1744615.0,GOOGL,0
2015-09-12,652.0166666666667,655.5133333333333,648.1066666666667,654.3566666666667,1822871.536449777,,1
2015-09-13,653.8233333333334,655.7166666666666,648.8033333333333,653.4133333333333,1759513.7081446538,,1
2015-09-14,655.63,655.92,649.5,652.47,1497627.0,GOOGL,0
2015-09-15,656.71,668.85,653.34,665.07,1777320.0,GOOGL,0
2015-09-16,665.55,668.07,662.2,665.52,1312598.0,GOOGL,0
2015-09-17,667.49,681.99,665.0,671.67,2387605.0,GOOGL,0
2015-09-18,665.06,669.84,660.03,660.92,3627210.0,GOOGL,0
2015-09-19,665.2099999999999,669.5600000000001,659.3533333333334,662.9399999999999,2995017.079854518,,1
2015-09-20,665.36,669.28,658.6766666666666,664.96,2598019.2298003207,,1
2015-09-21,665.51,669.0,658.0,666.98,1954667.0,GOOGL,0
2015-09-22,657.47,658.82,645.03,653.2,2718081.0,GOOGL,0
2015-09-23,652.9,660.28,650.73,653.29,1457995.0,GOOGL,0
2015-09-24,648.97,656.77,642.16,654.91,1934639.0,GOOGL,0
2015-09-25,658.58,658.58,639.66,640.15,2423992.0,GOOGL,0
2015-09-26,652.07,653.3366666666667,632.3866666666667,634.85,2190527.413167957,,1
2015-09-27,645.56,648.0933333333334,625.1133333333333,629.55,2077678.8144765599,,1
2015-09-28,639.05,642.85,617.84,624.25,2382300.0,GOOGL,0
2015-09-29,625.5,634.68,618.03,622.61,2106466.0,GOOGL,0
2015-09-30,631.83,639.31,629.15,638.37,2647655.0,GOOGL,0
2015-10-01,637.94,643.84,631.12,642.0,2125315.0,GOOGL,0
2015-10-02,638.01,658.26,633.5,656.99,2439435.0,GOOGL,0
2015-10-03,645.8733333333333,663.1833333333333,640.9566666666667,661.8866666666667,2348007.474707064,,1
2015-10-04,653.7366666666667,668.1066666666667,648.4133333333333,666.7833333333333,2132004.495943399,,1
2015-10-05,661.6,673.03,655.87,671.68,1873783.0,GOOGL,0
2015-10-06,669.35,678.8,663.08,671.64,2138738.0,GOOGL,0
2015-10-07,677.4,678.74,658.11,670.0,2186605.0,GOOGL,0
2015-10-08,669.45,671.89,654.49,667.0,1961858.0,GOOGL,0
2015-10-09,667.49,674.08,662.36,671.24,1597534.0,GOOGL,0
2015-10-10,668.0566666666667,675.38,663.9866666666667,672.97,1771847.0161820976,,1
2015-10-11,668.6233333333333,676.6800000000001,665.6133333333333,674.6999999999999,1684748.8265001553,,1
2015-10-12,669.19,677.98,667.24,676.43,1330987.0,GOOGL,0
2015-10-13,674.26,688.46,673.11,683.17,2096308.0,GOOGL,0
2015-10-14,683.73,690.04,678.9,680.41,1562196.0,GOOGL,0
2015-10-15,685.25,694.16,684.39,693.02,2343459.0,GOOGL,0
2015-10-16,695.4,696.22,689.1,695.32,1810998.0,GOOGL,0
2015-10-17,694.9333333333333,697.5600000000001,690.1366666666667,696.8633333333333,1737926.2790813437,,1
2015-10-18,694.4666666666667,698.9,691.1733333333334,698.4066666666668,1625568.4422805468,,1
2015-10-19,694.0,700.24,692.21,699.95,1494286.0,GOOGL,0
2015-10-20,697.89,698.0,673.68,680.0,2613344.0,GOOGL,0
2015-10-21,683.21,684.9,670.7,671.8,1597571.0,GOOGL,0
2015-10-22,675.44,688.05,671.7,681.14,4132551.0,GOOGL,0
2015-10-23,750.06,752.5,717.94,719.33,6307414.0,GOOGL,0
2015-10-24,740.0466666666666,746.65,718.6333333333333,723.26,4675049.30932119,,1
2015-10-25,730.0333333333333,740.8000000000001,719.3266666666667,727.19,3750595.877565502,,1
2015-10-26,720.02,734.95,720.02,731.12,2402045.0,GOOGL,0
2015-10-27,726.57,735.96,724.14,732.82,1923970.0,GOOGL,0
2015-10-28,733.0,737.37,727.27,736.92,1964310.0,GOOGL,0
2015-10-29,736.63,746.79,735.16,744.85,1822826.0,GOOGL,0
2015-10-30,745.56,746.31,736.53,737.39,1991811.0,GOOGL,0
2015-10-31,741.8833333333333,746.9333333333333,734.8366666666667,740.84,1982570.6386138657,,1
2015-11-01,738.2066666666666,747.5566666666666,733.1433333333333,744.29,1751840.6687252219,,1
2015-11-02,734.53,748.18,731.45,747.74,1980977.0,GOOGL,0
2015-11-03,745.43,751.7,741.16,748.82,1807488.0,GOOGL,0
2015-11-04,749.9,759.9,749.2,755.31,2083374.0,GOOGL,0
2015-11-05,758.81,766.35,757.47,760.67,2271675.0,GOOGL,0
2015-11-06,759.39,763.02,755.03,761.6,1673013.0,GOOGL,0
2015-11-07,759.1,763.1133333333333,753.0566666666666,759.3233333333334,1843176.4998892643,,1
2015-11-08,758.81,763.2066666666666,751.0833333333334,757.0466666666666,1665380.7043555418,,1
2015-11-09,758.52,763.3,749.11,754.77,1775525.0,GOOGL,0
2015-11-10,753.48,760.6,748.41,758.26,1477669.0,GOOGL,0
2015-11-11,762.38,769.08,759.75,765.25,2093287.0,GOOGL,0
2015-11-12,760.18,765.8,755.86,756.53,1604146.0,GOOGL,0
2015-11-13,754.04,755.33,739.47,740.07,2374561.0,GOOGL,0
2015-11-14,749.43,754.1233333333333,737.7566666666667,743.52,2214166.1298176935,,1
2015-11-15,744.82,752.9166666666667,736.0433333333334,746.97,2243804.9353094054,,1
2015-11-16,740.21,751.71,734.33,750.42,2519424.0,GOOGL,0
2015-11-17,752.47,754.95,744.05,745.98,1925901.0,GOOGL,0
2015-11-18,749.57,761.1,747.39,760.01,1798877.0,GOOGL,0
2015-11-19,759.78,763.23,757.23,759.94,1401779.0,GOOGL,0
2015-11-20,769.3,779.32,764.1,777.0,2766452.0,GOOGL,0
2015-11-21,772.0233333333333,780.5133333333333,767.2366666666667,776.9,2567258.465701157,,1
2015-11-22,774.7466666666667,781.7066666666667,770.3733333333333,776.8000000000001,2339586.878074282,,1
2015-11-23,777.47,782.9,773.51,776.7,1730626.0,GOOGL,0
2015-11-24,772.96,775.99,758.11,769.63,2361490.0,GOOGL,0
2015-11-25,771.69,773.0,766.53,769.26,1180643.0,GOOGL,0
2015-11-26,770.425,773.5,766.765,770.615,985026.5717361936,,0
2015-11-27,769.16,774.0,767.0,771.97,722319.0,GOOGL,0
2015-11-28,770.0633333333333,774.3433333333334,765.04,768.9300000000001,1187604.0266135272,,1
2015-11-29,770.9666666666667,774.6866666666666,763.08,765.89,1343818.728476488,,1
2015-11-30,771.87,775.03,761.12,762.85,1597322.0,GOOGL,0
2015-12-01,766.94,785.0,765.95,783.79,2014110.0,GOOGL,0
2015-12-02,785.25,793.05,776.43,777.85,2333578.0,GOOGL,0
2015-12-03,780.56,784.48,762.45,768.2,2097494.0,GOOGL,0
2015-12-04,769.71,782.42,765.51,779.21,2489998.0,GOOGL,0
2015-12-05,773.16,781.9466666666666,765.9133333333333,777.1366666666667,2209784.853351923,,1
2015-12-06,776.61,781.4733333333334,766.3166666666667,775.0633333333334,2055729.205843575,,1
2015-12-07,780.06,781.0,766.72,772.99,1831287.0,GOOGL,0
2015-12-08,764.5,778.65,762.52,775.14,1554121.0,GOOGL,0
2015-12-09,771.1,776.09,752.01,762.55,2327471.0,GOOGL,0
2015-12-10,763.59,766.07,755.0,760.04,1622940.0,GOOGL,0
2015-12-11,749.0,757.44,748.65,750.42,2159164.0,GOOGL,0
2015-12-12,749.7533333333333,759.6766666666667,744.52,754.4599999999999,2012118.3655443012,,1
2015-12-13,750.5066666666667,761.9133333333333,740.39,758.5,2139237.1687828484,,1
2015-12-14,751.26,764.15,736.26,762.54,2693160.0,GOOGL,0
2015-12-15,767.79,774.75,758.0,760.09,2469319.0,GOOGL,0
2015-12-16,766.57,781.5,757.04,776.59,2656010.0,GOOGL,0
2015-12-17,781.16,781.59,769.3,769.83,1825538.0,GOOGL,0
2015-12-18,767.23,774.14,756.59,756.85,3389702.0,GOOGL,0
2015-12-19,765.8366666666667,771.5433333333333,755.7766666666666,758.1666666666666,3018269.463060381,,1
2015-12-20,764.4433333333333,768.9466666666667,754.9633333333334,759.4833333333333,2635268.0702146487,,1
2015-12-21,763.05,766.35,754.15,760.8,1742368.0,GOOGL,0
2015-12-22,764.27,770.34,761.2,767.13,1816935.0,GOOGL,0
2015-12-23,770.69,771.9,757.65,768.51,1529742.0,GOOGL,0
2015-12-24,768.52,769.2,764.39,765.84,521141.0,GOOGL,0
2015-12-25,768.89,772.605,765.225,769.94,1978797.6863986019,,0
2015-12-26,769.26,776.01,766.06,774.04,1261658.7307850928,,1
2015-12-27,769.63,779.4150000000001,766.895,778.14,1379587.521280355,,1
2015-12-28,770.0,782.82,767.73,782.24,1557755.0,GOOGL,0
2015-12-29,786.99,798.69,786.2,793.96,1921480.0,GOOGL,0
2015-12-30,793.96,796.46,787.2,790.3,1428280.0,GOOGL,0
2015-12-31,787.82,788.33,777.32,778.01,1637561.0,GOOGL,0
2016-01-01,781.4150000000001,781.7975,769.875,773.3675000000001,2396798.058813282,,0
2016-01-02,775.01,775.2650000000001,762.4300000000001,768.725,1923704.866390301,,1
2016-01-03,768.605,768.7325000000001,754.985,764.0825,2167619.478338726,,1
2016-01-04,762.2,762.2,747.54,759.44,3352912.0,GOOGL,0
2016-01-05,764.1,769.2,755.65,761.53,2260795.0,GOOGL,0
2016-01-06,750.37,765.73,748.0,759.33,2410301.0,GOOGL,0
2016-01-07,746.49,755.31,735.28,741.0,3156563.0,GOOGL,0
2016-01-08,747.8,750.12,728.92,730.91,2375348.0,GOOGL,0
2016-01-09,742.5166666666667,745.1066666666667,725.8,731.63,2390345.824741094,,1
2016-01-10,737.2333333333333,740.0933333333334,722.68,732.35,2550818.049484388,,1
2016-01-11,731.95,735.08,719.56,733.07,2544806.0,GOOGL,0
2016-01-12,740.75,748.34,736.43,745.34,2340753.0,GOOGL,0
2016-01-13,749.34,753.0,716.78,719.57,2554586.0,GOOGL,0
2016-01-14,724.44,739.89,705.0,731.39,2755725.0,GOOGL,0
2016-01-15,709.99,724.16,701.51,710.49,3777815.0,GOOGL,0
2016-01-16,712.53,724.4575,703.595,712.6375,3503047.0260851937,,1
2016-01-17,715.0699999999999,724.755,705.6800000000001,714.7850000000001,3344060.8191353967,,1
2016-01-18,717.61,725.0525,707.765,716.9325,3199200.0278965477,,0
2016-01-19,720.15,725.35,709.85,719.08,2408193.0,GOOGL,0
2016-01-20,705.9,726.95,687.78,718.56,4114182.0,GOOGL,0
2016-01-21,720.17,737.67,711.11,726.67,2594281.0,GOOGL,0
2016-01-22,742.0,748.56,740.5,745.46,2350965.0,GOOGL,0
2016-01-23,742.6133333333333,749.86,737.8333333333334,741.5133333333333,2450708.543011206,,1
2016-01-24,743.2266666666667,751.16,735.1666666666666,737.5666666666667,2385522.2545173364,,1
2016-01-25,743.84,752.46,732.5,733.62,2259778.0,GOOGL,0
2016-01-26,735.21,739.46,726.97,733.79,1543054.0,GOOGL,0
2016-01-27,735.89,735.89,713.45,717.58,2082928.0,GOOGL,0
2016-01-28,738.19,751.16,730.6,748.3,3093589.0,GOOGL,0
2016-01-29,748.96,765.1,744.2,761.35,3759222.0,GOOGL,0
2016-01-30,756.3933333333333,769.2633333333333,749.9266666666667,764.49,3339625.2607484185,,1
2016-01-31,763.8266666666667,773.4266666666667,755.6533333333333,767.63,3576265.5618059337,,1
2016-02-01,771.26,777.59,761.38,770.77,5102641.0,GOOGL,0
2016-02-02,800.5,810.35,780.6,780.91,6776535.0,GOOGL,0
2016-02-03,786.28,791.43,736.26,749.38,6543977.0,GOOGL,0
2016-02-04,744.59,745.24,722.6,730.03,5214827.0,GOOGL,0
2016-02-05,725.5,726.72,700.14,703.76,5444953.0,GOOGL,0
2016-02-06,712.8933333333333,719.32,694.0966666666667,703.8933333333333,4848724.5388637185,,1
2016-02-07,700.2866666666666,711.92,688.0533333333333,704.0266666666666,4693018.1871015765,,1
2016-02-08,687.68,704.52,682.01,704.16,4438257.0,GOOGL,0
2016-02-09,692.95,720.96,688.5,701.02,4197924.0,GOOGL,0
2016-02-10,711.79,723.22,705.39,706.85,3011661.0,GOOGL,0
2016-02-11,696.34,712.32,691.19,706.36,3227256.0,GOOGL,0
2016-02-12,712.21,716.0,701.58,706.89,2317193.0,GOOGL,0
2016-02-13,713.82,717.72,703.73,709.5775,3134304.5468163565,,1
2016-02-14,715.4300000000001,719.44,705.88,712.265,3135053.6938704303,,1
2016-02-15,717.04,721.16,708.03,714.9525,3125760.1991003994,,0
2016-02-16,718.65,722.88,710.18,717.64,2151167.0,GOOGL,0
2016-02-17,727.0,733.76,716.61,731.97,2437275.0,GOOGL,0
2016-02-18,733.96,736.0,715.55,717.51,2330509.0,GOOGL,0
2016-02-19,715.9,724.03,713.12,722.11,1721784.0,GOOGL,0
2016-02-20,720.4366666666666,727.6333333333333,716.5633333333334,724.4233333333333,2258875.1857038056,,1
2016-02-21,724.9733333333334,731.2366666666667,720.0066666666667,726.7366666666667,2227825.8187776264,,1
2016-02-22,729.51,734.84,723.45,729.05,1850912.0,GOOGL,0
2016-02-23,726.1,730.9,715.67,717.29,2053583.0,GOOGL,0
2016-02-24,710.61,721.22,702.02,720.9,1833671.0,GOOGL,0
2016-02-25,722.93,729.51,713.23,729.12,1798643.0,GOOGL,0
2016-02-26,733.6,736.16,721.94,724.86,2120631.0,GOOGL,0
2016-02-27,729.4,734.3066666666666,720.24,722.3133333333334,2095309.8098302335,,1
2016-02-28,725.2,732.4533333333334,718.5400000000001,719.7666666666667,2113246.483438619,,1
2016-02-29,721.0,730.6,716.84,717.22,2237474.0,GOOGL,0
2016-03-01,721.3,742.33,718.64,742.17,3001329.0,GOOGL,0
2016-03-02,742.87,743.12,733.25,739.48,1781343.0,GOOGL,0
2016-03-03,739.48,741.0,729.63,731.59,2025353.0,GOOGL,0
2016-03-04,734.8,735.0,725.62,730.22,2421300.0,GOOGL,0
2016-03-05,731.5833333333333,732.4033333333333,718.7933333333333,724.4133333333333,2297767.909976816,,1
2016-03-06,728.3666666666667,729.8066666666667,711.9666666666667,718.6066666666667,2455207.141908881,,1
2016-03-07,725.15,727.21,705.14,712.8,3084522.0,GOOGL,0
2016-03-08,708.39,722.25,704.0,713.53,2537925.0,GOOGL,0
2016-03-09,715.16,726.24,712.66,725.41,1954640.0,GOOGL,0
2016-03-10,727.79,736.54,723.29,732.17,2228566.0,GOOGL,0
2016-03-11,739.95,744.9,736.7,744.87,1727331.0,GOOGL,0
2016-03-12,741.6233333333333,748.02,739.02,746.66,2035064.354733741,,1
2016-03-13,743.2966666666667,751.14,741.34,748.45,2065279.7071665444,,1
2016-03-14,744.97,754.26,743.66,750.24,1639483.0,GOOGL,0
2016-03-15,746.02,753.01,742.84,750.57,1491578.0,GOOGL,0
2016-03-16,749.05,759.0,746.5,757.36,1447671.0,GOOGL,0
2016-03-17,757.65,765.34,757.36,758.48,2227322.0,GOOGL,0
2016-03-18,761.63,762.14,751.82,755.41,2811069.0,GOOGL,0
2016-03-19,759.0566666666666,762.54,751.6366666666667,757.66,2661707.4598969575,,1
2016-03-20,756.4833333333333,762.94,751.4533333333334,759.91,2381118.6896468354,,1
2016-03-21,753.91,763.34,751.27,762.16,1435734.0,GOOGL,0
2016-03-22,758.44,765.0,757.88,760.05,1103115.0,GOOGL,0
2016-03-23,763.35,765.39,756.03,757.56,1224825.0,GOOGL,0
2016-03-24,751.2,757.56,750.5,754.84,1528469.0,GOOGL,0
2016-03-25,752.4425,757.7449999999999,750.885,754.45,1807001.503475117,,0
2016-03-26,753.685,757.93,751.27,754.06,1459742.3831445703,,1
2016-03-27,754.9275,758.115,751.655,753.67,1305393.4508595527,,1
2016-03-28,756.17,758.3,752.04,753.28,1082515.0,GOOGL,0
2016-03-29,753.68,767.18,748.29,765.89,1987121.0,GOOGL,0
2016-03-30,768.21,777.31,767.58,768.34,2017229.0,GOOGL,0
2016-03-31,768.34,769.08,758.25,762.9,1623821.0,GOOGL,0
2016-04-01,757.16,770.04,755.2,769.67,1581222.0,GOOGL,0
2016-04-02,761.2766666666666,770.84,757.3933333333333,768.1533333333333,1473920.001840413,,1
2016-04-03,765.3933333333333,771.64,759.5866666666667,766.6366666666667,1329224.49235592,,1
2016-04-04,769.51,772.44,761.78,765.12,1343934.0,GOOGL,0
2016-04-05,758.13,762.87,755.6,758.57,1222147.0,GOOGL,0
2016-04-06,757.84,768.42,756.3,768.07,1257118.0,GOOGL,0
2016-04-07,765.32,769.36,757.5,760.12,1254028.0,GOOGL,0
2016-04-08,765.87,767.13,755.77,759.47,1171738.0,GOOGL,0
2016-04-09,765.73,767.16,756.2933333333333,758.8266666666667,1187234.9364495378,,1
2016-04-10,765.59,767.19,756.8166666666667,758.1833333333333,1247905.1468967316,,1
2016-04-11,765.45,767.22,757.34,757.54,1584036.0,GOOGL,0
2016-04-12,758.43,764.92,751.56,764.32,1366559.0,GOOGL,0
2016-04-13,770.31,775.75,764.59,771.91,1768980.0,GOOGL,0
2016-04-14,775.36,779.61,773.22,775.39,1348011.0,GOOGL,0
2016-04-15,775.5,780.93,774.93,780.0,1555865.0,GOOGL,0
2016-04-16,777.0633333333334,783.4699999999999,775.8233333333333,782.56,1526728.416829209,,1
2016-04-17,778.6266666666667,786.01,776.7166666666667,785.12,1559814.468624589,,1
